File: lockd
Build ID: f69983d50bc7ff2c5876752c21abc6eccb11141d
Type: cpu
Time: 2026-01-28 09:39:00 CET
Duration: 5.11s, Total samples = 12.60s (246.47%)
Showing nodes accounting for 8.39s, 66.59% of 12.60s total
Dropped 770 nodes (cum <= 0.06s)
      flat  flat%   sum%        cum   cum%
         0     0% 66.59%      0.23s  1.83%  runtime.futexwakeup
         0     0% 66.59%      1.36s 10.79%  runtime.gcBgMarkWorker
         0     0% 66.59%      1.36s 10.79%  runtime.gcBgMarkWorker.func2
         0     0% 66.59%      0.46s  3.65%  runtime.gcDrainMarkWorkerDedicated (inline)
         0     0% 66.59%      0.90s  7.14%  runtime.gcDrainMarkWorkerIdle (inline)
         0     0% 66.59%      0.28s  2.22%  runtime.goexit0
         0     0% 66.59%      0.14s  1.11%  runtime.goready (inline)
         0     0% 66.59%      0.15s  1.19%  runtime.lock (inline)
         0     0% 66.59%      0.18s  1.43%  runtime.lockWithRank (inline)
         0     0% 66.59%      0.25s  1.98%  runtime.mPark (inline)
         0     0% 66.59%      0.17s  1.35%  runtime.mapaccess1
         0     0% 66.59%      1.63s 12.94%  runtime.mcall
         0     0% 66.59%      0.07s  0.56%  runtime.newarray
         0     0% 66.59%      0.63s  5.00%  runtime.newstack
         0     0% 66.59%      0.23s  1.83%  runtime.notewakeup
         0     0% 66.59%      0.12s  0.95%  runtime.pcdatavalue
         0     0% 66.59%      0.14s  1.11%  runtime.ready
         0     0% 66.59%      0.19s  1.51%  runtime.resetspinning
         0     0% 66.59%      0.08s  0.63%  runtime.send.goready.func1
         0     0% 66.59%      0.24s  1.90%  runtime.startm
         0     0% 66.59%      0.28s  2.22%  runtime.stopm
         0     0% 66.59%      0.11s  0.87%  runtime.unlock (inline)
         0     0% 66.59%      0.11s  0.87%  runtime.unlockWithRank (inline)
         0     0% 66.59%      0.35s  2.78%  sync.(*Mutex).Lock (inline)
         0     0% 66.59%      0.10s  0.79%  syscall.Open (inline)
         0     0% 66.59%      0.20s  1.59%  syscall.Pread (inline)
         0     0% 66.59%      0.35s  2.78%  syscall.Pwrite (inline)
         0     0% 66.59%      1.59s 12.62%  syscall.RawSyscall6
         0     0% 66.59%      0.31s  2.46%  syscall.Read (inline)
         0     0% 66.59%      1.04s  8.25%  syscall.Syscall
         0     0% 66.59%      0.63s  5.00%  syscall.Syscall6
         0     0% 66.59%      0.10s  0.79%  syscall.openat
         0     0% 66.59%      0.20s  1.59%  syscall.pread
         0     0% 66.59%      0.31s  2.46%  syscall.read
         0     0% 66.59%      0.54s  4.29%  syscall.write
         0     0% 66.59%      0.13s  1.03%  type:.hash.golang.org/x/net/http2/hpack.pairNameValue
